customerID,tenure,MonthlyCharges,TotalCharges,Churn,num_internet_addons,num_streaming_services,total_services,has_premium_support,avg_monthly_charges,clv_ratio,is_early_tenure,is_month_to_month,contract_months,has_paperless_billing,has_automatic_payment,uses_electronic_check,gender_Male,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
5955-ERIHD,18,94.7,1687.95,Yes,0,2,3,0,88.83947368421053,17.822299651567942,0,1,0,1,0,1,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0917-EZOLA,72,104.15,7689.95,Yes,2,2,5,0,105.34178082191781,73.82824500768048,0,0,24,1,1,0,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
3508-VLHCZ,71,90.55,6239.05,No,4,2,7,1,86.65347222222222,68.89410335689045,0,0,24,1,1,0,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
4086-ATNFV,34,60.8,2042.05,No,3,0,4,0,58.34428571428571,33.580825522118076,0,0,12,1,0,0,False,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True
0468-YRPXN,29,98.8,2807.1,No,2,2,5,0,93.57,28.409067908106465,0,1,0,1,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False
5996-NRVXR,40,98.15,4116.8,No,4,1,6,1,100.40975609756099,41.93969030154849,0,0,12,1,1,0,True,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False
3739-YBWAB,36,35.35,1317.95,No,2,0,2,0,35.62027027027027,37.272341628959275,0,0,12,0,0,0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
7047-FWEYA,46,103.15,4594.65,No,2,2,5,0,97.75851063829786,44.53906552927491,0,0,12,1,0,1,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False
2000-MPKCA,58,107.75,6332.75,No,3,2,6,0,107.33474576271186,58.76716778025241,0,0,12,1,0,1,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
9762-YAQAA,39,81.4,3213.75,No,1,0,2,0,80.34375,39.47610858616877,0,0,12,0,1,0,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
5949-EBSQK,4,61.45,229.55,Yes,1,1,3,0,45.910000000000004,3.7349495606898797,1,1,0,0,1,0,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
5473-KHBPS,52,95.7,4976.15,No,2,1,4,0,93.88962264150943,51.991954863650605,0,0,12,1,1,0,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
0100-DUVFC,70,104.8,7308.95,No,2,2,5,0,102.94295774647887,69.7352351874821,0,0,12,1,0,1,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
5397-TUPSH,65,70.95,4555.2,No,0,0,1,0,69.01818181818182,64.19391206313415,0,0,12,1,1,0,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
8950-MTZNV,1,44.95,44.95,No,0,0,1,0,22.475,0.9997775800711745,1,1,0,1,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0326-VDYXE,70,97.65,6982.5,No,1,2,4,0,98.34507042253522,71.49805447470817,0,0,12,1,0,1,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
6773-LQTVT,29,35.65,1025.15,No,2,0,2,0,34.17166666666667,28.74789680314078,0,1,0,1,0,0,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
7274-RTAPZ,1,90.55,90.55,Yes,0,2,3,0,45.275,0.9998895759717313,1,1,0,1,0,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0436-TWFFZ,67,85.25,5714.2,No,3,2,6,1,84.03235294117647,67.02087731644382,0,0,24,1,0,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True
8566-YPRGL,1,19.5,19.5,No,0,0,1,0,9.75,0.9994874423372628,1,1,0,1,0,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0311-UNPFF,26,88.8,2274.35,Yes,0,2,3,0,84.23518518518519,25.609165634500616,0,1,0,1,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
6609-MXJHJ,30,25.1,789.55,No,0,0,1,0,25.469354838709677,31.44364794902429,0,0,24,1,0,0,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
2669-OIDSD,48,100.05,4834.0,No,2,2,5,0,98.65306122448979,48.31101339196482,0,1,0,1,1,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False
8400-WZICQ,55,55.7,3131.8,No,2,0,3,0,55.925000000000004,56.21611918865554,0,1,0,0,0,1,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3834-XUIFC,7,85.2,602.55,Yes,0,1,2,0,75.31875,7.0713531275671855,0,1,0,1,0,0,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
9576-SYUHJ,37,91.15,3369.25,No,1,1,3,0,88.66447368421052,36.95974111452391,0,1,0,1,0,1,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0410-IPFTY,31,83.85,2674.15,No,1,1,3,0,83.5671875,31.888266157882185,0,1,0,1,1,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2831-EBWRN,4,45.9,199.75,No,0,0,1,0,39.95,4.350903942496188,1,1,0,1,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
9430-NKQLY,72,25.1,1790.8,No,0,0,1,0,24.53150684931507,71.31819992035045,0,0,24,1,1,0,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
8414-MYSHR,5,91.4,449.75,Yes,0,2,3,0,74.95833333333333,4.920140028443277,1,1,0,1,0,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0247-SLUJI,1,19.7,19.7,No,0,0,1,0,9.85,0.9994926433282597,1,1,0,0,0,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
9402-ORRAH,15,91.5,1400.3,No,0,2,3,0,87.51875,15.30215277018905,0,1,0,1,0,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
6483-OATDN,8,51.3,411.6,No,1,0,2,0,45.733333333333334,8.021828103683493,0,1,0,1,1,0,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1293-HHSHJ,35,21.1,741.0,No,0,0,1,0,20.583333333333332,35.101847465656085,0,0,12,0,0,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
4840-ORQXB,56,104.75,5841.35,No,2,2,5,0,102.47982456140352,55.75935471554028,0,1,0,0,0,1,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
7599-FKVXZ,42,106.15,4512.7,Yes,2,2,5,0,104.94651162790697,42.508477769404664,0,1,0,1,1,0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3982-DQLUS,65,85.75,5688.45,No,2,0,3,0,86.18863636363636,66.32987406716417,0,1,0,1,0,1,True,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
8610-ZIKJJ,2,20.3,31.9,No,0,0,1,0,10.633333333333333,1.570654849827671,1,0,12,0,0,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
3756-VNWDH,65,100.75,6674.65,No,1,2,4,0,101.1310606060606,66.24305279872965,0,0,12,1,0,1,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False
7801-KICAO,18,74.15,1345.75,No,0,0,1,0,70.82894736842105,18.14657497303128,0,1,0,1,0,1,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
7673-LPRNY,23,78.55,1843.05,No,2,2,5,0,76.79375,23.460412423625254,0,0,12,1,0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
8229-TNIQA,4,45.3,196.95,Yes,0,0,1,0,39.39,4.346722577797396,1,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6060-QBMGV,70,19.85,1433.8,No,0,0,1,0,20.194366197183097,72.19536757301107,0,0,24,0,1,0,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
7339-POGZN,4,50.7,214.55,No,0,0,1,0,42.910000000000004,4.230920922894892,1,1,0,0,0,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2828-SLQPF,19,45.0,865.85,No,0,0,1,0,43.292500000000004,19.2368362586092,0,1,0,1,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4465-VDKIQ,18,77.8,1358.6,No,2,0,3,0,71.50526315789473,17.460480658013108,0,1,0,0,0,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2921-XWDJH,38,83.45,3147.15,No,1,1,3,0,80.69615384615385,37.70848310567936,0,1,0,1,0,1,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
6221-AVQYL,2,73.25,131.05,Yes,0,0,1,0,43.68333333333334,1.788834288834289,1,1,0,1,1,0,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2558-BUOZZ,47,94.8,4535.85,No,2,1,4,0,94.496875,47.841472418521256,0,0,12,0,1,0,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
9257-AZMTZ,52,20.1,1078.75,No,0,0,1,0,20.35377358490566,53.64246643460964,0,0,24,0,1,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0003-MKNFE,9,59.9,542.4,No,0,1,2,0,54.239999999999995,9.053580370555833,0,1,0,0,0,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0975-UYDTX,26,90.1,2312.55,No,4,2,7,1,85.65,25.66363333703252,0,0,12,1,1,0,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False
7743-EXURX,8,51.05,415.05,Yes,1,0,2,0,46.11666666666667,8.128672150411282,0,1,0,1,0,1,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
4682-BLBUC,44,70.95,3250.45,No,3,1,5,0,72.23222222222222,45.80679255918827,0,0,12,1,0,1,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False
0975-VOOVL,3,29.2,98.5,No,1,0,1,0,24.625,3.372132831222184,1,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5968-VXZLG,2,46.6,87.9,No,0,0,1,0,29.3,1.8858614031323753,1,1,0,1,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5569-KGJHX,9,85.35,754.65,Yes,0,1,2,0,75.465,8.840791940018743,0,1,0,1,1,0,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
4988-IQIGL,1,75.35,75.35,Yes,0,0,1,0,37.675,0.9998673036093417,1,1,0,1,0,1,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
5201-FRKKS,25,74.3,1952.25,No,1,0,2,0,75.08653846153847,26.271699636657246,0,1,0,0,1,0,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9799-CAYJJ,2,69.3,153.8,No,0,0,1,0,51.26666666666667,2.21901601500505,1,1,0,1,0,1,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
7730-IUTDZ,43,75.2,3198.6,Yes,1,0,2,0,72.69545454545454,42.52891902672516,0,1,0,1,0,1,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0426-TIRNE,1,20.9,20.9,Yes,0,0,1,0,10.45,0.9995217599234815,1,1,0,0,0,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
5443-SCMKX,58,94.3,5610.15,No,2,1,4,0,95.08728813559321,59.48626868836814,0,0,12,1,0,1,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False
8295-KMENE,59,76.45,4519.5,No,3,1,5,1,75.325,59.10933821606068,0,0,24,1,0,0,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True
6738-ISCBM,44,54.0,2440.25,No,2,2,4,0,54.227777777777774,45.18144788002222,0,0,12,1,0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
9821-BESNZ,66,104.25,6860.6,No,2,2,5,0,102.39701492537314,65.80280069058124,0,0,12,1,0,1,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False
3678-MNGZX,68,19.95,1377.7,No,0,0,1,0,19.96666666666667,69.02304609218437,0,0,24,0,1,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1335-NTIUC,9,24.95,190.25,No,0,0,0,0,19.025,7.622195512820513,0,1,0,1,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2916-BQZLN,19,84.75,1651.95,No,2,0,3,0,82.5975,19.4897357243983,0,1,0,1,0,1,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
4558-CGYCZ,4,19.75,78.3,No,0,0,1,0,15.66,3.962550607287449,1,1,0,0,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
2368-GAKKQ,70,113.65,7939.25,No,4,2,7,1,111.82042253521126,69.85087101882807,0,0,24,1,1,0,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
8710-YGLWG,1,44.9,44.9,No,0,0,1,0,22.45,0.9997773324426632,1,1,0,1,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3199-XGZCY,8,75.25,576.7,No,0,0,1,0,64.07777777777778,7.66276906723359,0,1,0,1,0,1,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3785-KTYSH,53,24.6,1279.0,No,0,0,1,0,23.685185185185187,51.97074360016253,0,0,24,0,0,0,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
6814-ZPWFQ,51,25.0,1260.7,No,0,0,1,0,24.24423076923077,50.4078368652539,0,0,12,0,1,0,True,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
4063-EIKNQ,11,20.95,267.35,No,0,0,1,0,22.27916666666667,12.755248091603054,0,1,0,0,1,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
6993-YCOBK,60,110.6,6586.85,No,3,2,6,1,107.98114754098361,59.55022149896031,0,0,24,1,0,1,True,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
5206-HPJKM,17,55.5,934.15,No,2,0,3,0,51.89722222222222,16.828499369482977,0,1,0,1,1,0,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
7587-RZNME,3,43.3,123.65,Yes,0,0,1,0,30.9125,2.85499884553221,1,1,0,1,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0748-RDGGM,70,109.5,7534.65,Yes,4,2,7,1,106.1218309859155,68.80330563418865,0,0,12,1,1,0,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
8393-JMVMB,1,19.45,19.45,No,0,0,1,0,9.725,0.9994861253854059,1,1,0,0,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
5019-GQVCR,43,84.85,3645.6,No,0,1,2,0,82.85454545454546,42.96016969125618,0,1,0,1,0,1,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
6036-TTFYU,16,19.6,314.45,No,0,0,1,0,18.49705882352941,16.035186129525748,0,1,0,0,0,0,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
2550-AEVRU,57,53.45,3053.0,No,2,0,3,0,52.63793103448276,57.10811821922933,0,0,12,0,0,1,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0969-RGKCU,37,19.8,677.05,No,0,0,1,0,17.817105263157895,34.17718324078748,0,0,12,0,1,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0378-CJKPV,72,112.1,7965.95,No,4,2,7,1,109.12260273972602,71.05476763892605,0,0,24,0,1,0,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
4706-AXVKM,11,84.8,906.85,Yes,0,1,2,0,75.57083333333334,10.692724914514798,0,1,0,1,1,0,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
5889-JTMUL,50,95.05,4888.7,Yes,2,1,4,0,95.85686274509804,51.4275194613928,0,1,0,1,0,1,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
9026-RNUJS,5,50.35,237.25,Yes,1,0,2,0,39.541666666666664,4.71108022239873,1,1,0,0,0,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3746-EUBYR,1,74.6,74.6,Yes,0,0,1,0,37.3,0.9998659697091542,1,1,0,1,1,0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2332-EFBJY,16,19.7,342.4,Yes,0,0,1,0,20.141176470588235,17.37189244038559,0,1,0,1,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
2880-FPNAE,2,74.2,140.1,No,1,0,2,0,46.699999999999996,1.8878857296860259,1,1,0,1,0,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1703-MGIAB,17,69.0,1108.0,No,2,1,4,0,61.55555555555556,16.05564410954934,0,1,0,1,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
4311-QTTAI,16,19.35,295.55,No,0,0,1,0,17.38529411764706,15.266012396694213,0,0,12,0,1,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
9474-PHLYD,15,59.45,892.65,Yes,1,1,3,0,55.790625,15.012613521695256,0,1,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
4318-RAJVY,10,19.8,198.25,No,0,0,1,0,18.022727272727273,10.007571933366986,0,0,12,1,0,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
2165-VOEGB,46,105.2,4822.85,Yes,3,2,6,0,102.61382978723405,45.840224313278206,0,0,12,1,1,0,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False
3612-YUNGG,64,109.2,6741.15,No,3,2,6,0,103.71,61.726490248145765,0,0,24,1,1,0,True,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
2254-DLXRI,1,79.15,79.15,No,1,0,2,0,39.575,0.9998736735725113,1,1,0,1,0,0,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5062-CJJKH,25,53.65,1355.45,No,2,0,3,0,52.13269230769231,25.259970182631385,0,0,12,0,0,0,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
9028-LIHRP,71,100.2,7209.0,No,4,1,6,1,100.125,71.93892825067358,0,0,24,0,1,0,True,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
2219-MVUSO,8,45.15,438.4,Yes,0,0,1,0,48.71111111111111,9.707705934455271,0,1,0,1,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1053-MXTTK,72,108.65,7726.35,No,4,2,7,1,105.84041095890412,71.10574268360021,0,0,24,1,1,0,False,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1530-ZTDOZ,49,40.65,2070.75,No,1,1,2,0,41.415,50.92843089030989,0,1,0,0,1,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1301-LOPVR,29,55.35,1636.95,No,4,1,5,1,54.565000000000005,29.56918352601156,0,0,12,1,1,0,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False
0853-TWRVK,72,105.6,7581.5,No,4,1,6,1,103.85616438356165,71.7877094972067,0,0,24,0,1,0,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False
8914-RBTSB,31,93.8,3019.5,Yes,2,1,4,0,94.359375,32.18740006395907,0,1,0,0,0,1,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
6212-ATMLK,50,95.7,4729.75,No,0,2,3,0,92.74019607843137,49.4175112318462,0,1,0,1,0,1,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
8200-LGKSR,71,83.2,6126.1,No,3,2,6,1,85.08472222222223,73.62216079798101,0,0,24,0,0,1,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1568-BEKZM,70,90.05,6333.4,No,4,2,7,1,89.20281690140844,70.3242282922496,0,0,24,0,1,0,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0670-ANMUU,71,97.65,6687.85,No,2,1,4,0,92.88680555555555,68.48095433135367,0,0,12,0,1,0,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
6897-RWMUB,61,68.05,4158.25,No,4,0,5,1,67.06854838709677,61.09682632970908,0,0,24,1,1,0,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0963-ZBDRN,32,96.2,3183.4,Yes,1,2,4,0,96.46666666666667,33.08803658663341,0,1,0,1,0,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
7594-RQHXR,1,79.6,79.6,Yes,0,1,2,0,39.8,0.9998743876397437,1,1,0,1,0,1,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
6999-CHVCF,68,102.1,7149.35,No,3,1,5,0,103.61376811594204,70.01615904416806,0,0,24,1,1,0,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False
6134-KWTBV,62,23.4,1429.65,No,0,0,1,0,22.692857142857143,61.07005553182401,0,0,24,0,1,0,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1077-HUUJM,7,71.05,472.65,No,0,0,1,0,59.08125,6.651421334083873,0,1,0,1,0,1,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6331-EWIEB,20,85.25,1734.5,Yes,0,1,2,0,82.5952380952381,20.343654703260615,0,1,0,1,0,1,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0895-LNKRC,6,19.45,113.5,No,0,0,1,0,16.214285714285715,5.832476875642343,1,0,12,0,0,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
2045-BMBTJ,33,59.45,1884.65,No,3,2,5,0,55.43088235294118,31.696098217288935,0,1,0,1,1,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
8417-GSODA,28,92.2,2568.15,No,0,2,3,0,88.55689655172414,27.85110074829194,0,0,12,0,1,0,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
